AUC,AUC_wo,Accuracy,Accuracy_wo,Classifier_Type,Imputer,Missingness,Repeat,columns_imp_count
0.6108735817417749,0.6320806332742286,0.595,0.608,LDA,median,mnarD2,1,20
0.6202304082477752,0.6207314494209254,0.598,0.6039999999999999,SVC,median,mnarD2,1,20
0.710550529890667,0.7153407134047693,0.651,0.645,RF,median,mnarD2,1,20
1.0,0.6063483085156793,0.999,0.5740000000000001,GB,knn,mnarD2,1,20
0.6071403679077476,0.6134483359953931,0.586,0.5900000000000001,LDA,knn,mnarD2,1,20
0.6334162330731512,0.6273138922268937,0.608,0.5890000000000001,SVC,knn,mnarD2,1,20
0.6066885146611943,0.6029807759356369,0.5820000000000001,0.5860000000000001,RF,knn,mnarD2,1,20
1.0,0.8171270830422049,0.9960000000000001,0.731,GB,mice,mnarD2,1,20
0.6073808544536822,0.6191101703417831,0.5890000000000001,0.6039999999999999,LDA,mice,mnarD2,1,20
0.6260732057811615,0.6213326507662418,0.593,0.5919999999999999,SVC,mice,mnarD2,1,20
0.7233610289276355,0.7077923993138443,0.6609999999999999,0.648,RF,mice,mnarD2,1,20
1.0,0.654969358376921,1.0,0.604,GB,tree,mnarD2,1,20
0.6210703138226565,0.6064273392271531,0.5960000000000001,0.591,LDA,tree,mnarD2,1,20
0.6065276996595856,0.6190665396375745,0.585,0.595,SVC,tree,mnarD2,1,20
0.6437760831487035,0.6275539982783226,0.604,0.5960000000000001,RF,tree,mnarD2,1,20
1.0,1.0,1.0,0.999,GB,complete_case,mnarD4,1,20
1.0,0.9970386553179974,0.999,0.9730000000000001,GB,mean,mnarD4,1,20
0.7958154756247409,0.7857503185439925,0.724,0.713,LDA,mean,mnarD4,1,20
0.7848524716662764,0.7926763919460286,0.712,0.7160000000000001,SVC,mean,mnarD4,1,20
0.926043140707389,0.9343294078716463,0.834,0.8550000000000001,RF,mean,mnarD4,1,20
1.0,0.9961980588451975,1.0,0.977,GB,median,mnarD4,1,20
0.7976831188886324,0.7963991922462108,0.718,0.7269999999999999,LDA,median,mnarD4,1,20
0.7969167068288632,0.7970578442567098,0.726,0.7289999999999999,SVC,median,mnarD4,1,20
0.933024752289065,0.933350377484594,0.8619999999999999,0.8629999999999999,RF,median,mnarD4,1,20
1.0,0.8254727433962274,1.0,0.74,GB,knn,mnarD4,1,20
0.809584606538041,0.7911597388429898,0.73,0.72,LDA,knn,mnarD4,1,20
0.8050029440261742,0.8014005121616258,0.7299999999999999,0.7310000000000001,SVC,knn,mnarD4,1,20
0.772067738115164,0.7679443772304237,0.682,0.6910000000000001,RF,knn,mnarD4,1,20
1.0,0.9848324516474591,0.999,0.929,GB,mice,mnarD4,1,20
0.798101164197037,0.7934363255861849,0.72,0.725,LDA,mice,mnarD4,1,20
0.7930752403053104,0.7879331934955945,0.72,0.713,SVC,mice,mnarD4,1,20
0.9256434712810157,0.9293055266346354,0.852,0.837,RF,mice,mnarD4,1,20
1.0,0.8878446884709243,0.999,0.792,GB,tree,mnarD4,1,20
0.7942997537319403,0.7928996741324895,0.727,0.733,LDA,tree,mnarD4,1,20
0.7943989326288017,0.7982019451760285,0.7230000000000001,0.724,SVC,tree,mnarD4,1,20
